wanted,13
mabel,4
staring,3
majestys,1
flavour,1
dunce,1
sugar,4
turkey,1
shun,1
rolling,5
oop,7
jumped,11
loose,2
series,2
greater,1
tops,1
company,1
march,34
stuffed,1
vainly,2
way,123
waiting,12
familiarly,1
checked,4
asleep,12
suet,1
nodded,2
convenient,1
lower,3
eer,1
kings,8
housemaid,1
five,20
frightened,22
irons,3
rippling,1
mince,1
badgers,1
jar,2
mome,5
rate,15
invented,5
364,1
beheading,1
bear,2
doing,11
figures,1
long,70
grief,1
chance,7
canvas,1
lessen,1
execute,1
fight,12
flamingoes,2
feelings,5
ran,26
paw,10
scratching,1
began,106
growing,17
liked,9
sticks,4
stroking,1
cried,76
resolutely,1
